Account,date,Daily_PnL,Gross_PnL,Total_Trades,Winning_Trades,PnL_Trades,Avg_Trade_Size_USD,Total_Volume_USD,Max_Trade_Size,Total_Fees,Long_Trades,Short_Trades,Win_Rate,Long_Short_Ratio,Leverage_Proxy,Sentiment,classification,FG_Value,Cum_PnL,Running_Max,Drawdown,Seg_Leverage,Seg_Frequency,Seg_Consistency
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-07,219.96276771610002,232.000726,51,7,9,990.5305882352941,50517.06,7832.8,12.0379582839,32,19,0.7777777777777778,1.6842105263157894,1.1886367058823528,Fear,Extreme Fear,23,106035.9489124066,106035.9489124066,0.0,Low Leverage,Infrequent,Consistent Winner
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-08,395.382742,409.437344,32,12,12,1307.165,41829.28,4855.71,14.054602,12,20,1.0,0.6,1.568598,Fear,Extreme Fear,24,106431.3316544066,106431.3316544066,0.0,Low Leverage,Infrequent,Consistent Winner
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-09,1379.594611661,1395.820542,60,25,25,902.617,54157.02,3665.88,16.225930339,13,47,1.0,0.2765957446808511,1.0831404,Fear,Extreme Fear,18,107810.9262660676,107810.9262660676,0.0,Low Leverage,Infrequent,Consistent Winner
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-10,454.142266,463.813132,18,9,9,1599.0455555555554,28782.82,5000.34,9.670866,14,4,1.0,3.5,1.9188546666666664,Fear,Fear,39,108265.0685320676,108265.0685320676,0.0,Low Leverage,Infrequent,Consistent Winner
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-11,52.585968,56.216535,5,1,1,2161.054,10805.27,9556.11,3.630567,0,5,1.0,0.0,2.5932648,Fear,Fear,25,108317.6545000676,108317.6545000676,0.0,Low Leverage,Infrequent,Consistent Winner
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-12,-93.591268,-89.1781,12,0,2,1094.5383333333332,13134.46,3498.12,4.413168,2,10,0.0,0.2,1.3134459999999997,Fear,Fear,43,108224.0632320676,108317.6545000676,-93.59126800000377,Low Leverage,Infrequent,Consistent Winner
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-13,-0.335812,0.0,1,0,0,999.44,999.44,999.44,0.335812,0,1,,0.0,1.199328,Neutral,Neutral,45,108223.7274200676,108317.6545000676,-93.92707999999402,Low Leverage,Infrequent,Consistent Winner
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-14,70.02088099999999,73.7414,5,1,1,2214.596,11072.98,5073.44,3.7205190000000004,2,3,1.0,0.6666666666666666,2.6575151999999997,Fear,Fear,31,108293.7483010676,108317.6545000676,-23.906199000004563,Low Leverage,Infrequent,Consistent Winner
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-15,-3.023861,0.0,8,0,0,1124.95125,8999.61,4499.44,3.023861,0,8,,0.0,1.3499415000000001,Fear,Fear,38,108290.7244400676,108317.6545000676,-26.930059999998775,Low Leverage,Infrequent,Consistent Winner
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-16,70.285237,70.94968,4,4,4,494.38,1977.52,1098.52,0.664443,4,0,1.0,10.0,0.593256,Fear,Fear,29,108361.0096770676,108361.0096770676,0.0,Low Leverage,Infrequent,Consistent Winner
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-19,-11.831706,0.0,85,0,0,414.2778823529412,35213.62,1499.96,11.831706,0,85,,0.0,0.49713345882352944,Fear,Fear,32,108349.1779710676,108361.0096770676,-11.831705999997212,Low Leverage,Infrequent,Consistent Winner
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-21,-2.350774,0.0,6,0,0,1166.0616666666667,6996.37,2498.85,2.350774,0,6,,0.0,1.399274,Fear,Fear,39,108346.8271970676,108361.0096770676,-14.182480000003125,Low Leverage,Infrequent,Consistent Winner
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-22,-3.359421,0.0,10,0,0,999.832,9998.32,2500.5,3.359421,0,10,,0.0,1.1997984,Neutral,Neutral,47,108343.4677760676,108361.0096770676,-17.541901000004145,Low Leverage,Infrequent,Consistent Winner
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-23,-3.191839,0.0,18,0,0,527.7555555555556,9499.6,4668.1,3.191839,0,18,,0.0,0.6333066666666667,Greed,Greed,72,108340.27593706759,108361.0096770676,-20.733740000010584,Low Leverage,Infrequent,Consistent Winner
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-24,165.730608,168.69881,20,13,13,441.69899999999996,8833.98,1500.01,2.9682020000000002,13,7,1.0,1.8571428571428572,0.5300387999999999,Greed,Greed,63,108506.0065450676,108506.0065450676,0.0,Low Leverage,Infrequent,Consistent Winner
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-25,-1.2598989999999999,0.0,7,0,0,535.6742857142857,3749.7200000000003,1000.49,1.2598989999999999,0,7,,0.0,0.6428091428571429,Greed,Greed,60,108504.7466460676,108506.0065450676,-1.259899000011501,Low Leverage,Infrequent,Consistent Winner
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-26,39.634049000000005,43.903059999999996,7,4,4,1815.0585714285714,12705.41,4999.59,4.269011,4,3,1.0,1.3333333333333333,2.1780702857142855,Greed,Greed,65,108544.3806950676,108544.3806950676,0.0,Low Leverage,Infrequent,Consistent Winner
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2024-12-17,-181.119965,0.0,98,0,0,18481.63244897959,1811199.98,99936.59,181.119965,0,98,,0.0,7.385942515092215,Greed,Extreme Greed,87,-181.119965,-181.119965,0.0,High Leverage,Infrequent,Inconsistent
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2024-12-22,327397.635041,327545.999992,104,104,104,14265.865288461539,1483649.99,144969.09,148.364951,104,0,1.0,10.0,5.701166346614791,Greed,Greed,73,327216.51507599995,327216.51507599995,0.0,High Leverage,Infrequent,Inconsistent
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-01-04,-163.134953,0.0,141,0,0,11569.857730496453,1631349.94,326430.0,163.134953,0,141,,0.0,4.623742212228671,Greed,Greed,73,327053.38012299995,327216.51507599995,-163.13495300000068,High Leverage,Infrequent,Inconsistent
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-01-08,121866.66873799998,122050.866984,48,48,48,31443.71166666667,1509298.1600000001,921670.14,184.19824599999998,48,0,1.0,10.0,12.566067822864694,Greed,Greed,70,448920.04886099993,448920.04886099993,0.0,High Leverage,Infrequent,Inconsistent
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-02-28,-12.04205396,0.0,77,0,0,1457.8809090909092,112256.83,17703.34,12.04205396,19,58,,0.3275862068965517,0.5826230241360713,Fear,Extreme Fear,16,448908.00680703996,448920.04886099993,-12.04205395997269,High Leverage,Infrequent,Inconsistent
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-03-08,-1.6909976199999999,0.0,15,0,0,2119.866666666667,31798.0,5016.74,1.6909976199999999,10,5,,2.0,0.8471769678833007,Fear,Fear,28,448906.3158094199,448920.04886099993,-13.733051580027677,High Leverage,Infrequent,Inconsistent
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-03-09,-6.66909734,0.0,90,0,0,1365.6884444444443,122911.95999999999,36634.08,6.66909734,74,16,,4.625,0.5457795122827092,Fear,Fear,27,448899.64671207994,448920.04886099993,-20.402148919994943,High Leverage,Infrequent,Inconsistent
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-08,-10.62996137,0.0,77,0,0,2481.818051948052,191099.99,18435.03,10.62996137,37,40,,0.925,0.9918261016828372,Fear,Extreme Fear,24,448889.0167507099,448920.04886099993,-31.032110290019773,High Leverage,Infrequent,Inconsistent
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-09,33337.615223,33980.0,355,312,312,8095.553154929577,2873921.37,174999.92,642.384777,43,312,1.0,0.13782051282051283,3.2352818613425347,Fear,Extreme Fear,18,482226.6319737099,482226.6319737099,0.0,High Leverage,Infrequent,Inconsistent
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-10,-10.024317,0.0,8,0,0,12530.401249999999,100243.20999999999,58682.02,10.024317,0,8,,0.0,5.007610857916907,Fear,Fear,39,482216.6076567099,482226.6319737099,-10.024317000003066,High Leverage,Infrequent,Inconsistent
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-11,-15.520228000000001,0.0,3,0,0,51734.1,155202.3,139183.62,15.520228000000001,0,3,,0.0,20.674855953599973,Fear,Fear,25,482201.08742870996,482226.6319737099,-25.54454499995336,High Leverage,Infrequent,Inconsistent
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-16,-14862.799981,-14838.4,53,0,53,4603.773962264151,244000.02,36506.37,24.399981,53,0,0.0,10.0,1.8398380084459869,Fear,Fear,29,467338.28744770994,482226.6319737099,-14888.344525999972,High Leverage,Infrequent,Inconsistent
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-18,-42981.797255000005,-42923.271911,65,50,65,8851.193692307692,575327.59,237538.13,58.525344000000004,15,50,0.7692307692307693,0.3,3.53726371205596,Fear,Fear,33,424356.49019270996,482226.6319737099,-57870.141780999955,High Leverage,Infrequent,Inconsistent
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-19,-5.493336,0.0,39,0,0,1287.706923076923,50220.57,4986.67,5.493336,0,39,,0.0,0.5146152179136938,Fear,Fear,32,424350.99685670994,482226.6319737099,-57875.63511699997,High Leverage,Infrequent,Inconsistent
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-20,-463.148203,-458.08035,38,0,38,1333.6473684210525,50678.6,3951.48,5.067853,38,0,0.0,10.0,0.532974715613163,Fear,Fear,37,423887.8486537099,482226.6319737099,-58338.78331999999,High Leverage,Infrequent,Inconsistent
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-22,-10.599979000000001,0.0,79,0,0,1341.7722784810126,106000.01,23486.42,10.599979000000001,79,0,,10.0,0.536221729577369,Neutral,Neutral,47,423877.24867470993,482226.6319737099,-58349.38329899998,High Leverage,Infrequent,Inconsistent
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-23,10092.134914,10148.4512,167,36,36,1633.4878443113773,272792.47000000003,27544.71,56.316286,78,89,1.0,0.8764044943820225,0.6528020374007525,Greed,Greed,72,433969.3835887099,482226.6319737099,-48257.248384999984,High Leverage,Infrequent,Inconsistent
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-24,-3509.749953,-3500.0,111,0,59,878.3780180180181,97499.96,7875.59,9.749953,0,111,0.0,0.0,0.35103227842624435,Greed,Greed,63,430459.63363570994,482226.6319737099,-51766.998337999976,High Leverage,Infrequent,Inconsistent
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-25,-2655.504987,-2650.0,22,0,22,2502.2713636363637,55049.97,5304.18,5.504987,0,22,0.0,0.0,1.0,Greed,Greed,60,427804.1286487099,482226.6319737099,-54422.503325,High Leverage,Infrequent,Inconsistent
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-09-20,-2.716968,0.0,4,0,0,7075.4425,28301.77,14649.6,2.716968,0,4,,0.0,3.0424556191178396,Neutral,Neutral,54,-2.716968,-2.716968,0.0,High Leverage,Infrequent,Inconsistent
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-09-24,-0.586902,0.0,1,0,0,6113.57,6113.57,6113.57,0.586902,0,1,,0.0,2.628848358158553,Neutral,Neutral,54,-3.30387,-2.716968,-0.5869019999999998,High Leverage,Infrequent,Inconsistent
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-09-25,-0.264289,0.0,3,0,0,917.6733333333333,2753.02,2403.46,0.264289,0,3,,0.0,0.39460152344034993,Greed,Greed,59,-3.568159,-2.716968,-0.851191,High Leverage,Infrequent,Inconsistent
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-09-26,-3.19406,0.0,5,0,0,6654.302000000001,33271.51,18600.55,3.19406,0,5,,0.0,2.861364290813907,Neutral,Neutral,50,-6.762219,-2.716968,-4.045251,High Leverage,Infrequent,Inconsistent
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-09-27,-2.506004,0.0,46,0,0,567.4939130434783,26104.72,12248.08,2.506004,0,46,,0.0,0.2440236133011188,Greed,Greed,61,-9.268222999999999,-2.716968,-6.551254999999999,High Leverage,Infrequent,Inconsistent
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-09-28,-2.8031200000000003,0.0,4,0,0,7299.8025,29199.21,13759.91,2.8031200000000003,0,4,,0.0,3.138930905674868,Greed,Greed,64,-12.071343,-2.716968,-9.354375000000001,High Leverage,Infrequent,Inconsistent
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-09-30,-3.589268,0.0,96,0,0,389.4682291666666,37388.95,5904.88,3.589268,0,96,,0.0,0.1674721831597104,Greed,Greed,61,-15.660611,-2.716968,-12.943643,High Leverage,Infrequent,Inconsistent
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-10-25,8689.763589,8692.0,5,5,5,4659.2,23296.0,20169.94,2.236411,5,0,1.0,10.0,2.0034661041473854,Greed,Greed,72,8674.102978,8674.102978,0.0,High Leverage,Infrequent,Inconsistent
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-11-29,573.530225,573.585288,1,1,1,573.59,573.59,573.59,0.055063,0,1,1.0,0.0,0.2466449439126672,Greed,Extreme Greed,78,9247.633203000001,9247.633203000001,0.0,High Leverage,Infrequent,Inconsistent
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-12,-2.280519,0.0,17,0,0,1397.385294117647,23755.55,7156.0,2.280519,0,17,,0.0,0.6008787069022001,Greed,Extreme Greed,83,9245.352684000001,9247.633203000001,-2.280518999999913,High Leverage,Infrequent,Inconsistent
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-13,-8.501389,0.0,30,0,0,2951.8799999999997,88556.4,23631.35,8.501389,0,30,,0.0,1.2693148015776494,Greed,Extreme Greed,76,9236.851295,9247.633203000001,-10.78190800000084,High Leverage,Infrequent,Inconsistent
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-14,-8.430394,0.0,43,0,0,2042.2541860465114,87816.93,10938.92,8.430394,0,43,,0.0,0.8781737289228396,Greed,Extreme Greed,83,9228.420901000001,9247.633203000001,-19.21230199999991,High Leverage,Infrequent,Inconsistent
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-15,-2.1599950000000003,0.0,8,0,0,2812.5,22500.0,11345.0,2.1599950000000003,0,8,,0.0,1.209381099312011,Greed,Extreme Greed,80,9226.260906000001,9247.633203000001,-21.37229699999989,High Leverage,Infrequent,Inconsistent
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-16,-6.147281,0.0,41,0,0,1561.8182926829268,64034.549999999996,18240.0,6.147281,0,41,,0.0,0.6715852528819507,Greed,Extreme Greed,83,9220.113625,9247.633203000001,-27.519578000001275,High Leverage,Infrequent,Inconsistent
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-17,-4.233596,0.0,14,0,0,3150.0064285714284,44100.09,10676.9,4.233596,0,14,,0.0,1.3545095955291078,Greed,Extreme Greed,87,9215.880029,9247.633203000001,-31.75317400000131,High Leverage,Infrequent,Inconsistent
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-18,-9.542376,0.0,31,0,0,3206.451290322581,99399.99,15654.13,9.542376,0,31,,0.0,1.3787810084909295,Greed,Extreme Greed,81,9206.337653,9247.633203000001,-41.29555000000073,High Leverage,Infrequent,Inconsistent
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-19,-2.38848,0.0,1,0,0,24880.0,24880.0,24880.0,2.38848,0,1,,0.0,10.698453955869452,Greed,Extreme Greed,75,9203.949173,9247.633203000001,-43.68403000000035,High Leverage,Infrequent,Inconsistent
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-20,-11.07761,0.0,28,0,0,4121.142857142857,115392.0,23518.0,11.07761,0,28,,0.0,1.772100365864274,Greed,Greed,74,9192.871563,9247.633203000001,-54.761640000000625,High Leverage,Infrequent,Inconsistent
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-23,-11.498103,0.0,35,0,0,3422.0648571428574,119772.27,27734.97,11.498103,0,35,,0.0,1.4714953098127748,Greed,Greed,70,9181.37346,9247.633203000001,-66.25974300000053,High Leverage,Infrequent,Inconsistent
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-25,-2.752992,0.0,1,0,0,28677.0,28677.0,28677.0,2.752992,0,1,,0.0,12.331172190211747,Greed,Greed,73,9178.620468000001,9247.633203000001,-69.01273500000025,High Leverage,Infrequent,Inconsistent
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-27,-5.443196,0.0,6,0,0,9450.001666666667,56700.01,28250.0,5.443196,0,6,,0.0,4.063521210358639,Greed,Greed,74,9173.177272,9247.633203000001,-74.45593100000042,High Leverage,Infrequent,Inconsistent
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-28,-7.8546689999999995,0.0,34,0,0,2406.462941176471,81819.74,26427.33,7.8546689999999995,0,34,,0.0,1.0347842834679521,Greed,Greed,72,9165.322603,9247.633203000001,-82.3106000000007,High Leverage,Infrequent,Inconsistent
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-29,-6.728418,0.0,14,0,0,5006.2699999999995,70087.78,29100.0,6.728418,0,14,,0.0,2.1527069568187525,Greed,Greed,73,9158.594185,9247.633203000001,-89.0390180000013,High Leverage,Infrequent,Inconsistent
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-30,-3.444814,0.0,15,0,0,2392.239333333333,35883.59,10396.17,3.444814,0,15,,0.0,1.0286681012494574,Greed,Greed,65,9155.149371000001,9247.633203000001,-92.4838319999999,High Leverage,Infrequent,Inconsistent
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-02,-2.5615259999999997,0.0,3,0,0,8894.193333333335,26682.58,12655.0,2.5615259999999997,0,3,,0.0,3.8245224216747475,Greed,Greed,70,9152.587845,9247.633203000001,-95.04535800000122,High Leverage,Infrequent,Inconsistent
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-03,-3.493867,0.0,6,0,0,6065.75,36394.5,16978.5,3.493867,0,6,,0.0,2.6082856544539843,Greed,Greed,74,9149.093978,9247.633203000001,-98.53922500000044,High Leverage,Infrequent,Inconsistent
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-04,-0.204379,0.0,1,0,0,2128.95,2128.95,2128.95,0.204379,0,1,,0.0,0.9154531169352198,Greed,Greed,73,9148.889599,9247.633203000001,-98.74360400000114,High Leverage,Infrequent,Inconsistent
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-05,-2.199305,0.0,8,0,0,2863.6875,22909.5,19764.28,2.199305,0,8,,0.0,1.2313918353194897,Greed,Greed,72,9146.690294,9247.633203000001,-100.94290900000124,High Leverage,Infrequent,Inconsistent
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-06,-6.986013,0.0,25,0,0,2910.8484000000003,72771.21,19484.38,6.986013,0,25,,0.0,1.2516711245947054,Greed,Extreme Greed,76,9139.704281,9247.633203000001,-107.92892200000097,High Leverage,Infrequent,Inconsistent
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-09,10644.274858,10647.977,1,1,1,38563.98,38563.98,38563.98,3.702142,1,0,1.0,10.0,16.58259503155428,Greed,Greed,69,19783.979139000003,19783.979139000003,0.0,High Leverage,Infrequent,Inconsistent
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-24,-0.018815909999999998,0.0,2,0,0,2258.9,4517.8,2522.13,0.018815909999999998,2,0,,10.0,0.9713318987505429,Greed,Extreme Greed,75,19783.96032309,19783.979139000003,-0.01881591000346816,High Leverage,Infrequent,Inconsistent
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-25,-0.23434225,0.0,14,0,0,3981.5714285714284,55742.0,15645.81,0.23434225,14,0,,10.0,1.7120843488977808,Greed,Extreme Greed,75,19783.72598084,19783.979139000003,-0.25315816000147606,High Leverage,Infrequent,Inconsistent
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-26,254.121905,262.95,55,16,16,1671.9961818181819,91959.79000000001,10263.2,8.828095,16,39,1.0,0.41025641025641024,0.7189619841467584,Greed,Greed,73,20037.84788584,20037.84788584,0.0,High Leverage,Infrequent,Inconsistent
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-27,-1.0848,0.0,1,0,0,11300.0,11300.0,11300.0,1.0848,0,1,,0.0,4.8590245056802575,Greed,Greed,71,20036.76308584,20037.84788584,-1.0848000000005413,High Leverage,Infrequent,Inconsistent
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-28,1463.901877,1474.79,70,38,38,1620.264857142857,113418.54,13905.08,10.888123,38,32,1.0,1.1875,0.6967174023495277,Greed,Greed,72,21500.66496284,21500.66496284,0.0,High Leverage,Infrequent,Inconsistent
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-02,-2.973523,0.0,37,0,0,837.1502702702703,30974.56,8272.4,2.973523,0,37,,0.0,0.3599764316973535,Greed,Greed,60,21497.69143984,21500.66496284,-2.9735230000005686,High Leverage,Infrequent,Inconsistent
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-04,-1.44,0.0,1,0,0,15000.0,15000.0,15000.0,1.44,0,1,,0.0,6.450032529664059,Greed,Greed,72,21496.25143984,21500.66496284,-4.413522999999259,High Leverage,Infrequent,Inconsistent
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-07,-4.006744,0.0,54,0,0,772.9157407407408,41737.450000000004,5752.8,4.006744,25,29,,0.8620689655172413,0.33235544469781136,Fear,Fear,44,21492.24469584,21500.66496284,-8.420267000001331,High Leverage,Infrequent,Inconsistent
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-10,-5.082878,0.0,24,0,0,2206.1225,52946.94,19983.67,5.082878,0,24,,0.0,0.9486374592949198,Fear,Fear,43,21487.161817840002,21500.66496284,-13.503144999998767,High Leverage,Infrequent,Inconsistent
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-14,-1.468272,0.0,5,0,0,3058.91,15294.55,9926.55,1.468272,1,4,,0.25,1.3153379336876456,Neutral,Neutral,48,21485.69354584,21500.66496284,-14.971417000000656,High Leverage,Infrequent,Inconsistent
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-15,-1.094397,0.0,7,0,0,1628.5714285714287,11400.0,7706.97,1.094397,7,0,,10.0,0.7002892460778122,Neutral,Neutral,50,21484.59914884,21500.66496284,-16.06581400000141,High Leverage,Infrequent,Inconsistent
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-16,-0.950397,0.0,6,0,0,1650.0,9900.0,5129.52,0.950397,6,0,,10.0,0.7095035782630464,Neutral,Neutral,54,21483.648751840003,21500.66496284,-17.016210999998293,High Leverage,Infrequent,Inconsistent
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-18,-0.605851,0.0,9,0,0,701.2211111111111,6310.99,4006.22,0.605851,9,0,,10.0,0.3015265984769228,Neutral,Neutral,47,21483.042900840002,21500.66496284,-17.62206199999855,High Leverage,Infrequent,Inconsistent
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-21,-0.646828,0.0,18,0,0,374.33,6737.94,902.38,0.646828,0,18,,0.0,0.1609627117886098,Greed,Greed,55,21482.39607284,21500.66496284,-18.268889999999374,High Leverage,Infrequent,Inconsistent
